"Data Source","세계 개발 지표",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Korea, Rep.","KOR","Net migration","SM.POP.NETM","","","-69136","","","","","-81844","","","","","-209938","","","","","-165135","","","","","92892","","","","","170581","","","","","71418","","","","","159428","","","","","81223","","","","","-156546","","","","","401183","","","","","58657","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41","2.51","2.88","2.48","2.06","2.05","2.61","6.96","6.34","4.4","4","3.3","3.6","3.7","3.7","3.5","3.2","3.2","3.6","3.7","3.4","3.2","3.1","3.5","3.55","3.65","3.65","3.82","3.75","4.07",
"Korea, Rep.","KOR","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7","","32.3","","32","","31.6","","31.2","","31.4","","","","",
"Korea, Rep.","KOR","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","0.2","","0.5","","0.2","","0.2","","0.2","","","","",
"Korea, Rep.","KOR","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","","7.2","","7.3","","7.3","","7.5","","7.5","","","","",
"Korea, Rep.","KOR","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","","","","","0.7","","","","","","","","","","","",
"Korea, Rep.","KOR","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","97.9","","","98.4","","","99.6","","","99.9","","","99.9","","","","","","99.9","","","99.8","","","100","","","","","",
"Korea, Rep.","KOR","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","4","5","5","33","61","89","89","82","70","95","93","93","93","92","92","93","89","85","85","90","95","96","97","96","99","99","99","92","92","93","98","99","99","99","99","98","98","97","98","98","",
"Korea, Rep.","KOR","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","112.2","106.6","101.7","96.8","92","87","81.8","76.5","71.1","66","61.2","57","53.3","50.4","47.9","45.7","43.8","41.9","40","38","35.8","33.5","31.1","28.8","26.5","24.2","22.1","20.1","18.3","16.8","15.4","14.2","13.1","12.1","11.2","10.4","9.7","9","8.4","8","7.5","7.1","6.8","6.4","6","5.6","5.2","4.8","4.5","4.3","4.1","4","3.8","3.7","3.6","3.5","3.4","3.3","3.3","3.2","",
"Korea, Rep.","KOR","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.41404008865356","3.73918008804321","3.22075009346008","2.68021988868713","","2.08925008773804","2.75457000732422","2.42641997337341","","3.01883006095886","3.45873999595642","2.89862990379334","6.32966995239258","4.31538009643555","4.00532007217407","3.98644995689392","3.63594007492065","3.37423992156982","2.74737000465393","3.06262993812561","3.03873991966248","3.48924994468689","3.57788991928101","3.69697999954224","3.01831007003784","2.93543004989624","","","3.36813998222351","3.3692901134491","","","","","","","","","","","","","","","","","4.33309984207153","","","","",
"Korea, Rep.","KOR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","38.9960594177246","42.6476402282715","45.8664703369141","49.728271484375","53.5507888793945","57.9566116333008","62.1221504211426","65.5421524047852","69.6173477172852","75.6846466064453","81.0374603271484","81.8123092651367","83.5307235717773","87.8995895385742","90.0870590209961","92.1809387207031","94.3601226806641","92.7553176879883","92.9998397827148","92.8971405029297","92.2161178588867","91.8161468505859","93.7937927246094","97.1789932250977","98.6945190429688","100.812080383301","99.2193374633789","97.1082382202148","96.3073196411133","95.9592514038086","95.6170883178711","95.8093109130859","96.4939270019531","97.1922988891602","97.0683975219727","95.8076019287109","95.2472610473633","95.0455474853516","95.9757919311523","96.3649597167969","96.8976593017578","97.8017578125","99.3650512695313","99.8673324584961","100.007797241211","100.485046386719","100.338249206543","98.5063629150391","","",
"Korea, Rep.","KOR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","105.012771606445","106.508506774902","106.374153137207","105.314781188965","104.470108032227","104.939628601074","103.456993103027","103.513801574707","104.779319763184","105.094932556152","105.475036621094","105.103332519531","104.652290344238","103.217407226563","101.902221679688","100.937271118164","101.647216796875","102.157157897949","103.556831359863","105.301773071289","105.213882446289","104.810440063477","103.845306396484","103.675399780273","103.302520751953","102.900238037109","101.840400695801","102.766448974609","102.564331054688","100.624046325684","99.2433090209961","98.9269866943359","99.9171829223633","100.259986877441","101.108848571777","101.738471984863","102.920379638672","102.882881164551","102.003982543945","101.719871520996","101.711959838867","100.330307006836","98.0634918212891","98.3057708740234","98.784538269043","97.7184219360352","98.0886001586914","99.6097793579102","","",
"Korea, Rep.","KOR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.7929000854492","97.5107574462891","106.419677734375","104.319511413574","103.918472290039","107.698669433594","101.551246643066","100.037086486816","102.891822814941","99.4368133544922","103.755989074707","101.225769042969","102.957733154297","109.026176452637","106.545433044434","105.440322875977","104.67342376709","99.8779830932617","95.0030670166016","98.9879913330078","96.4968872070313","107.437782287598","106.743988037109","108.79670715332","108.436981201172","","97.0941772460938","99.087532043457","103.68830871582","103.226982116699","99.6530227661133","94.8135604858398","100.867851257324","99.6764678955078","97.8437118530273","99.1393203735352","101.092338562012","100.107696533203","101.623352050781","101.158668518066","102.978080749512","109.699768066406","103.185897827148","96.1553192138672","101.410797119141","98.0155715942383","91.3551177978516","95.3767700195313","","",
"Korea, Rep.","KOR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.877659976482391","0.880879998207092","0.881309986114502","0.882189989089966","0.88384997844696","0.885869979858398","0.890120029449463","0.898119986057281","0.911239981651306","0.9341099858284","0.949150025844574","0.954249978065491","0.957340002059937","0.966920018196106","0.975149989128113","0.980650007724762","0.993350028991699","0.977859973907471","0.980430006980896","0.983640015125275","0.987950026988983","0.991810023784637","0.997669994831085","0.997359991073608","1.01213002204895","1.01521003246307","1.01029002666473","1.01148998737335","1.00989997386932","1.00961005687714","1.01021003723145","1.00986003875732","1.00964999198914","1.00923001766205","1.00725996494293","1.0020500421524","0.999469995498657","0.99906998872757","0.998329997062683","0.997699975967407","0.996860027313232","0.997269988059998","0.997399985790253","0.996720016002655","0.995540022850037","0.99481999874115","0.995310008525848","0.995530009269714","","",
"Korea, Rep.","KOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9659423828125","","","","","","","","","","","","",
"Korea, Rep.","KOR","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8340","9460","10170","11010","12150","13450","14640","15630","14780","16620","18420","19580","21320","22010","23720","25010","26800","28980","29950","29480","31800","32750","33910","34460","35500","38020","39720","41120","42660","43100","43480",
"Korea, Rep.","KOR","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","","","120","120","130","130","140","150","190","240","280","310","340","430","550","660","810","970","1280","1680","1870","2030","2050","2170","2340","2480","2850","3530","4520","5380","6450","7570","8310","9010","10090","11820","13320","13550","10330","10430","11030","11950","12850","13790","16200","18520","20800","23440","23860","22040","22290","23590","25660","26980","28160","28720","29330","30300","32730","33790","32860",
"Korea, Rep.","KOR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","357710428300.942","409659099456.213","444828918905.252","486681718733.633","542502076261.54","606430054989.582","666371029694.772","718343506835.332","683920363531.998","774850771229.198","865669724546.743","927513130075.999","1015663096721.17","1053993659740.38","1140630764436.81","1205046439840.2","1297980732376.34","1410691983633.4","1469369248901.13","1453798253504.91","1575608024775.93","1635336002448.05","1702177999918.46","1737909546523.48","1801276221059.28","1939637111593.39","2034377961086.03","2112226195329.95","2201443848916.6","2228622238900.27","2251444629457.95",
"Korea, Rep.","KOR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","3142933789.63657","3272992999.12224","3776249918.29134","3865403577.78448","4041134425.60138","4558593755.95503","5846263438.05191","7500443679.35708","8966378410.38602","10354735881.6794","11544765072.69","14573219103.8625","19026524456.2222","23174959984.9073","28867967286.1676","35232836140.1764","47430925900.2013","63233601651.2855","71403740237.1995","78749279568.1458","80701724149.7626","86673858930.8936","94652662136.3134","101024006189.049","117580207320.929","147007855175.17","190182706045.347","228461497485.022","276676125312.102","327840347916.781","363598668961.734","398227308713.553","450554251092.313","532851643985.545","606267651462.596","622536326094.756","478269215596.456","486020592320.322","518606350457.905","566261644793.713","612248153691.023","660341081545.231","778810533811.414","892240416286.542","1007514482863.5","1141017119683.78","1170238862341.03","1086542621215.45","1104402053926.4","1177848647578.97","1287992963404.54","1360356680288.78","1429108721005.25","1465056826482.13","1502014490137.9","1556023587982.75","1689209625242.78","1747192990746.33","1701253165028.26",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8352.57989329922","9471.52034638661","10181.4991045595","11026.9626713038","12183.1070265053","13497.9780419748","14689.0943595965","15716.347701746","14969.5542325769","16807.1294764195","18539.3769836658","19713.5272991316","21396.8377455369","22084.6263884302","23763.54553027","25186.8675668092","26875.0704832885","29050.3756482503","29946.0774891302","29529.8844171355","31748.2817947701","32546.7536531234","33557.1287196434","34244.3121393117","35324.4976704773","37902.4004037578","39575.4542830031","40957.4180587145","42487.0419465669","42727.9507570391","43124.2946857302",
"Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","158.249303269821","93.8286490466039","106.148505720006","146.314341932979","123.603494825331","108.722131222718","133.474848530354","161.159931018546","198.431298008386","243.422412925948","279.304968942819","301.176567717333","324.196276804765","406.898830134849","563.355957816833","617.456061933567","834.134207951691","1055.8800411599","1405.82237444554","1783.62231287847","1715.42945990136","1883.4512785111","1992.52822470637","2198.93447182242","2413.26392539765","2482.39995573606","2834.90384756925","3554.59520559057","4748.62960780671","5817.02918132136","6610.0365083067","7636.98242937015","8126.67038993422","8884.92831945455","10385.3361681219","12564.7781344586","13403.049586225","12398.4800276705","8281.69998157684","10672.4179334373","12256.9935679503","11561.2483689073","13165.0657360554","14672.8574703505","16496.1200942502","19402.5026259549","21743.4774514254","24086.4104391677","21350.427979823","19143.8516053025","23087.2256438476","25096.2638838239","25466.7605170594","27182.7343101936","29249.5752209742","28732.2310762599","29288.8704389833","31616.8434004683","33422.9442100836","31846.2182324258","31489.1226973168",
"Korea, Rep.","KOR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.93599265224405","3.89527253075299","9.02056828279763","9.47382471805444","7.31843358022128","11.9939566084487","9.0796065539801","13.1657682900767","14.5613666963927","10.0527348072623","10.5455135521971","7.21436072179991","14.8983226573489","9.51183543440047","7.8399333381073","13.2214478025627","12.3359821950185","10.9529856954848","8.67122670709715","-1.64568764044438","7.24617628510612","8.33807808691536","13.3761744903693","10.5516403549853","7.83886402174087","11.3272611963066","12.7236921193269","11.9877155593824","7.07289360531416","9.8775525016936","10.7780561268967","6.19864279836374","6.87747412868558","9.26866633778376","9.61456539319965","7.89070332600667","6.17055242658977","-5.12944816520964","11.4669424267425","9.06083332508534","4.85239957151281","7.72514267547173","3.14729119373409","5.19739136324382","4.30854271411236","5.26432659466724","5.79954841503216","3.01298487281167","0.792698989518186","6.80482491783671","3.68566778212526","2.40253099246186","3.16470863647184","3.2024537945736","2.80910326824133","2.94688171508626","3.15963574012777","2.90740377377135","2.03934822710794","-0.957766223525297",
"Korea, Rep.","KOR","GDP (current US$)","NY.GDP.MKTP.CD","3958190758.62419","2417558289.36656","2814318516.60968","3988784572.24835","3458939357.73377","3120833333.33333","3928908380.62947","4855907141.80098","6119284294.23459","7678581343.69794","9005023183.92581","9903499927.98502","10862327878.032","13876531432.0145","19544094741.2663","21784297520.6612","29902479338.843","38446487603.3058","51972107438.0165","66946900826.4463","65398646757.6511","72933350953.7025","78358866334.7376","87760360941.0248","97510235986.0046","101296177099.377","116836802995.065","147948259722.577","199590823957.237","246927292765.02","283367525714.932","330648530715.211","355525267405.367","392666101884.959","463617399962.661","566583427334.137","610169556840.077","569754543829.957","383330931042.356","497512659612.052","576178114168.494","547658231279.87","627246081417.004","702717332012.991","793175007858.066","934901071332.984","1053216909887.56","1172614086539.86","1047339010225.25","943941876218.743","1144066965324.49","1253223044718.99","1278427634342.59","1370795199976.18","1484318219633.63","1465773245547.15","1500111596236.37","1623901496835.79","1724845615629.26","1646739219509.89","1630525005469.11",
"Korea, Rep.","KOR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","12.9120452623061","16.7234803310093","30.0046516124464","30.3020718866228","4.73373590386763","14.494951550443","12.9641053251663","13.8797425768024","14.0893731083828","14.845723817197","11.2075818733564","15.7804011989787","12.7211641620903","30.5953697699091","23.6822668576014","21.2369312962486","14.4538968450507","21.8357285205065","18.5347204867413","24.6509963131763","16.585783368217","6.45829566849075","4.82028558506012","4.42130022868379","3.98543544625214","4.96718010956681","4.83110780905717","7.12330844241802","6.06512584651017","10.0874657380898","9.14103327577023","7.77796412307066","6.25452282376592","8.15895865164057","7.02456165565981","4.11067476454059","4.00328576264543","4.47592317611709","-1.22983539023988","1.02176500548737","3.47849914716076","3.03313964628073","3.44999346268816","3.12788028772735","1.041401491649","-0.223195612442552","2.41919594427836","2.8263023010858","3.60864412572843","2.73749683726491","1.2818638059201","1.2518081696316","1.01854380505277","0.906896750615815","3.18559596664953","1.98603850545349","2.22278138152841","0.482948983102617","-0.922268892218497","1.25182390212832",
"Korea, Rep.","KOR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","17.3297046345954","17.8859093771752","17.8838900125731","18.0718941643846","19.3421479558728","23.2814924403709","23.0594613862129","23.3446506600082","24.0711205623486","24.5957354496398","24.7979689623114","23.3304246655032","24.8775687138271","27.6246992202341","26.6110056925996","26.6853826017679","27.6408158752971","28.4639484955476","30.2112942018327","31.5585622008314","32.0802213210288","31.272523746824","31.6824527900067","32.9796812871896","34.5128532038534","33.9458774964626","34.8748079832365","35.9477328267232","36.5902323851482","36.1736121079506","36.321838965836","37.1477199666283","35.8813190709258","36.2140774214714","36.2427361129083","36.4912556111278","35.4480556111846","35.3964691630175","35.3082832897723","34.6658652504933","34.7553167849948","33.2209651958152","32.8127498833055","33.1112597254483","34.7348397118927","34.1503317465453","33.5172729953167","33.4537500773177","32.5102179703721","32.9053600052499","34.116775965605","34.4509672575549","34.1346926355836","34.447829188741","34.0916723723005","34.1499356702728","34.2977996755017","34.766308535902","34.0458023068892","32.8321469501494","32.8011976806499",
"Korea, Rep.","KOR","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","36.5604738653646","38.6820908879976","36.6342316733177","43.1037142746943","46.5268764871296","37.5299197729104","34.395489977206","30.2081271600615","28.1593714927048","27.4095432646679","26.4857326753915","27.1378708551483","26.5060805586147","24.6069509525446","24.1720430107527","24.4859440798209","23.0466806699464","21.7899731837211","19.9169134747262","18.5363384698","14.2693158733395","15.0254279260235","14.0032747623353","12.6252752272691","11.872560957765","11.753699377168","10.4282337953388","9.30920690431544","9.2210196671523","8.54152367465251","7.60649633369599","6.82449065102394","6.60760508004589","5.91488137145192","5.65822105841338","5.32867203919185","4.96065098383236","4.47516963965802","4.22594069826381","4.24975441835615","3.8577920379894","3.56581902129398","3.20680203781807","2.96459727836726","2.95801854433406","2.61997573131402","2.49747041944548","2.28340908477707","2.14224974257429","2.24055681194729","2.1440163216522","2.20919995518876","2.1861850409628","2.09904711367279","2.05667705037638","2.00390779269061","1.85903488299151","1.8507562953431","1.74640339447114","1.62242066983599","1.75806848793234",
"Korea, Rep.","KOR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","11.9787080765229","13.9613510557194","15.5961296670858","14.6546071662745","12.3796776984642","14.3302180685358","18.2173778457325","19.6792070766279","22.635123161439","22.4503538727143","21.122076807552","23.0133798720186","21.442463153455","27.6536464458235","33.3004427577483","31.3289578512083","28.3490409595932","27.8765698808583","29.2218092190264","30.8897825154387","37.0916624501889","37.1914120854121","32.8610879333038","30.0265422641859","28.4638376003451","25.7854049202482","28.139316294091","28.1848973440769","26.2143762753031","25.5550904754954","25.7559726400879","26.0485043988995","24.6870370050097","23.2462078175323","24.5951471891851","26.7397699895283","27.8520014937326","29.1775230266763","28.960790952901","27.1719308212149","32.1559911508662","30.4360561697363","28.5802849932838","29.7767640156921","33.2613784169595","33.0417282278992","35.0254549142976","36.4823455972789","47.8744672251696","40.9482674584271","44.2958595844342","52.2285816810148","51.3642764025061","46.6600338441855","42.7830210318588","36.142932861381","33.4711585544775","36.1867108656532","37.2755746703469","37.0492661460556","33.1809523631366",
"Korea, Rep.","KOR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","10.5218922596654","12.6951506513308","14.0736893893839","18.7873645234697","15.4134220203331","14.76322784734","21.6974495108201","22.2012454134377","27.0978793785811","29.9341064600978","26.3248229993564","24.9767306573589","21.4799540736228","26.010891393628","32.5996204933586","28.5263097993095","27.6359792161848","30.1057066546289","34.4844858772784","37.4738830268222","34.0306254735671","32.1599845378882","31.9669870440906","32.4767443056047","32.2979770025435","32.2700519802064","32.6140108636336","32.5855520806457","34.8157159129749","36.716067014954","39.553052959719","41.234017826544","38.7383404530073","37.6542961146489","38.5126018340191","38.9494879502633","39.4235194434807","37.1886218828056","27.7790487352091","31.0128277310285","32.8936286973186","31.6029375635501","31.0928327590252","32.2796152215581","32.5495531236433","32.5081847804131","32.9933079853202","33.0974830502206","33.6668294033225","29.3999897291047","32.5521135765371","33.3194258170924","31.3166467538553","29.8853272856136","29.7904786327772","29.5292808218765","30.1426786021619","32.2880634736146","31.487184177201","31.3480402361618","31.6421721726731",
"Korea, Rep.","KOR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2.62146802209237","4.04057144751235","3.87306620018586","3.94569367840475","4.96295695435864","7.12902488603423","8.44222236813718","9.1129854904767","10.1423592651663","10.6103061473521","11.4388900808124","12.6759744037231","16.599104904281","23.9248819495956","22.2302340290955","22.6526044235366","25.5313415510475","26.0488711905031","24.9959251823729","23.654802282554","28.4391983909417","29.9399232531639","27.3678312205647","27.8856817190339","28.9039626523546","26.8716448597919","31.9677081694758","34.8152554935258","32.4892615964826","27.3585690867047","24.9943407384065","23.7765747515992","24.0723886361933","23.6724704162335","24.0708425974796","25.7242519716753","24.8019714336879","28.3455147196928","39.5366811034608","32.590822939439","33.9391689573172","31.7877410482541","29.7727544096379","31.3978372633201","36.7543364487134","35.2830827957409","35.6264186161218","37.3921796905127","47.6418852095772","45.1853519113199","47.1037369107414","53.3377319003336","54.0940513351953","51.2920711097027","47.8314208662979","42.989561527711","40.1326509111205","40.9342069409884","41.7132908430894","39.9471631621625","36.8974267959481",
